icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KSEZ,"Sedona Arpt, AZ, US",2025-10-03T18:15:00Z,2025-10-03 11:15:00,VFR,29,6,170,11,0,NA,1020.4,METAR KSEZ 031815Z AUTO 17011KT 10SM BKN080 29/06 A3013 RMK AO2,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Sedona Airport,34.848598480225,-111.78800201416,US,US-AZ
KSEZ,"Sedona Arpt, AZ, US",2025-10-03T18:35:00Z,2025-10-03 11:35:00,VFR,28,6,150,12,0,NA,1019.7,METAR KSEZ 031835Z AUTO 15012KT 130V190 10SM CLR 28/06 A3011 RMK AO2,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Sedona Airport,34.848598480225,-111.78800201416,US,US-AZ
KSFB,"Sanford Intl, FL, US",2025-10-03T17:53:00Z,2025-10-03 13:53:00,MVFR,27.2,21.7,40,22,31,4,1018,METAR KSFB 031753Z 04022G31KT 4SM HZ SCT029 SCT035 BKN043 27/22 A3006 RMK AO1 PK WND 04031/1752 SLP178 P0002 60006 T02720217 10289 20222 58010,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,US,US-FL
KSFB,"Sanford Intl, FL, US",2025-10-03T18:53:00Z,2025-10-03 14:53:00,VFR,23.9,21.7,60,12,21,9,1017.7,METAR KSFB 031853Z 06012G21KT 9SM OVC060 24/22 A3005 RMK AO1 PK WND 06032/1828 SLP173 P0001 T02390217,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,US,US-FL
KSFF,"Spokane/Felts Fld, WA, US",2025-10-03T17:53:00Z,2025-10-03 10:53:00,VFR,13.9,8.3,240,3,0,NA,1018,METAR KSFF 031753Z 24003KT 10SM CLR 14/08 A3006 RMK AO2 SLP179 T01390083 10139 20072 52000,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Felts Field,47.682899,-117.321925,US,US-WA
KSFF,"Spokane/Felts Fld, WA, US",2025-10-03T18:53:00Z,2025-10-03 11:53:00,VFR,16.1,7.8,270,3,0,NA,1017.7,METAR KSFF 031853Z 27003KT 10SM CLR 16/08 A3005 RMK AO2 SLP173 T01610078,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Felts Field,47.682899,-117.321925,US,US-WA
KSFM,"Sanford Rgnl, ME, US",2025-10-03T17:56:00Z,2025-10-03 13:56:00,VFR,22.2,7.2,VAR,4,0,NA,1023.5,METAR KSFM 031756Z AUTO VRB04KT 10SM CLR 22/07 A3022 RMK AO2 SLP237 T02220072 10222 20083 58025,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,US,US-ME
KSFM,"Sanford Rgnl, ME, US",2025-10-03T18:56:00Z,2025-10-03 14:56:00,VFR,23.3,6.1,210,4,0,NA,1022.4,METAR KSFM 031856Z AUTO 21004KT 10SM CLR 23/06 A3019 RMK AO2 SLP226 T02330061,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,US,US-ME
KSFO,"San Francisco Intl, CA, US",2025-10-03T17:56:00Z,2025-10-03 10:56:00,VFR,18.3,12.2,270,10,0,NA,1018.4,METAR KSFO 031756Z 27010KT 10SM FEW009 SCT019 18/12 A3007 RMK AO2 SLP183 T01830122 10189 20156 51008,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,San Francisco International Airport,37.619806,-122.374821,US,US-CA
KSFO,"San Francisco Intl, CA, US",2025-10-03T18:28:00Z,2025-10-03 11:28:00,MVFR,18.3,11.7,270,9,0,NA,1018.4,SPECI KSFO 031828Z 27009KT 10SM FEW009 BKN024 18/12 A3007 RMK AO2 T01830117,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,San Francisco International Airport,37.619806,-122.374821,US,US-CA
KSFQ,"Suffolk Muni, VA, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,NA,23.2,13.2,VAR,NA,0,NA,1027.5,METAR KSFQ 031755Z AUTO SCT039 23/13 A3034 RMK AO2 T02320132 10232 20121 PWINO TSNO,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Suffolk Executive Airport,36.6824,-76.601898,US,US-VA
KSFQ,"Suffolk Muni, VA, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,NA,23,13.2,VAR,NA,0,NA,1027.2,METAR KSFQ 031815Z AUTO BKN039 23/13 A3033 RMK AO2 T02300132 PWINO TSNO,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Suffolk Executive Airport,36.6824,-76.601898,US,US-VA
KSFQ,"Suffolk Muni, VA, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,NA,22.3,12.7,VAR,NA,0,NA,1026.8,METAR KSFQ 031835Z AUTO BKN041 22/13 A3032 RMK AO2 T02230127 PWINO TSNO,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Suffolk Executive Airport,36.6824,-76.601898,US,US-VA
KSFQ,"Suffolk Muni, VA, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,NA,23.2,13,VAR,NA,0,NA,1026.8,METAR KSFQ 031855Z AUTO BKN041 23/13 A3032 RMK AO2 T02320130 PWINO TSNO,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Suffolk Executive Airport,36.6824,-76.601898,US,US-VA
KSFZ,"Pawtucket/N Central State Arpt, RI, US",2025-10-03T17:56:00Z,2025-10-03 13:56:00,VFR,21.1,10,0,0,0,NA,1025.5,METAR KSFZ 031756Z AUTO 00000KT 10SM CLR 21/10 A3028 RMK AO2 SLP253 T02110100 10211 20089 58024 $,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,North Central State Airport,41.9207992554,-71.49140167239999,US,US-RI
KSFZ,"Pawtucket/N Central State Arpt, RI, US",2025-10-03T18:56:00Z,2025-10-03 14:56:00,VFR,21.1,9.4,VAR,5,0,NA,1024.5,METAR KSFZ 031856Z AUTO VRB05KT 10SM CLR 21/09 A3025 RMK AO2 SLP244 T02110094 $,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,North Central State Airport,41.9207992554,-71.49140167239999,US,US-RI
KSGF,"Springfield Muni, MO, US",2025-10-03T17:52:00Z,2025-10-03 12:52:00,VFR,27.8,14.4,VAR,6,0,NA,1023.5,METAR KSGF 031752Z VRB06KT 10SM CLR 28/14 A3022 RMK AO2 SLP222 T02780144 10283 20183 58009,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Springfield Branson National Airport,37.245701,-93.388603,US,US-MO
KSGF,"Springfield Muni, MO, US",2025-10-03T18:52:00Z,2025-10-03 13:52:00,VFR,28.9,14.4,VAR,4,0,NA,1022.4,METAR KSGF 031852Z VRB04KT 10SM CLR 29/14 A3019 RMK AO2 SLP212 T02890144,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Springfield Branson National Airport,37.245701,-93.388603,US,US-MO
KSGH,"Springfield Muni, OH, US",2025-10-03T17:56:00Z,2025-10-03 13:56:00,VFR,27.8,13.3,230,4,0,NA,1024.5,METAR KSGH 031756Z AUTO 23004KT 10SM CLR 28/13 A3025 RMK AO2 SLP240 T02780133 10278 20106 58016,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,US,US-OH
KSGH,"Springfield Muni, OH, US",2025-10-03T18:56:00Z,2025-10-03 14:56:00,VFR,28.3,12.8,270,5,0,NA,1023.8,METAR KSGH 031856Z AUTO 27005KT 10SM CLR 28/13 A3023 RMK AO2 SLP234 T02830128,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,US,US-OH
KSGJ,"St Augustine Arpt, FL, US",2025-10-03T17:56:00Z,2025-10-03 13:56:00,VFR,NA,NA,60,15,0,NA,1019.7,METAR KSGJ 031756Z 06015KT 10SM BKN070 A3011 RMK AO2 SLPNO 58014 $,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Northeast Florida Regional Airport,29.9592,-81.339798,US,US-FL
KSGJ,"St Augustine Arpt, FL, US",2025-10-03T18:56:00Z,2025-10-03 14:56:00,VFR,NA,NA,40,13,0,NA,1019,METAR KSGJ 031856Z 04013KT 10SM FEW070 A3009 RMK AO2 SLPNO $,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Northeast Florida Regional Airport,29.9592,-81.339798,US,US-FL
KSGR,"Houston/Sugar Land Rgnl, TX, US",2025-10-03T17:53:00Z,2025-10-03 12:53:00,VFR,31.1,17.2,70,12,0,NA,1018.7,METAR KSGR 031753Z 07012KT 10SM CLR 31/17 A3008 RMK AO2 SLP188 T03110172 10328 20217 58007,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Sugar Land Regional Airport,29.622299194336,-95.65650177002,US,US-TX
KSGR,"Houston/Sugar Land Rgnl, TX, US",2025-10-03T18:53:00Z,2025-10-03 13:53:00,VFR,31.7,17.2,50,11,17,NA,1017.7,METAR KSGR 031853Z 05011G17KT 10SM FEW060 32/17 A3005 RMK AO2 SLP178 T03170172,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Sugar Land Regional Airport,29.622299194336,-95.65650177002,US,US-TX
KSGS,"South St Paul Muni, MN, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,29,15.5,170,4,0,NA,1019,METAR KSGS 031755Z AUTO 17004KT 10SM CLR 29/16 A3009 RMK AO2 T02900155 10291 20159,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,South St Paul Municipal Airport/Richard E Fleming Field,44.857101,-93.032898,US,US-MN
KSGS,"South St Paul Muni, MN, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,29.7,15.8,240,6,0,7,1018.4,METAR KSGS 031815Z AUTO 24006KT 7SM CLR 30/16 A3007 RMK AO2 T02970158,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,South St Paul Municipal Airport/Richard E Fleming Field,44.857101,-93.032898,US,US-MN
KSGS,"South St Paul Muni, MN, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,28.7,15.4,220,5,0,NA,1018,METAR KSGS 031835Z AUTO 22005KT 10SM BKN120 29/15 A3006 RMK AO2 T02870154,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,South St Paul Municipal Airport/Richard E Fleming Field,44.857101,-93.032898,US,US-MN
KSGS,"South St Paul Muni, MN, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,28.5,15.7,0,0,0,NA,1018,METAR KSGS 031855Z AUTO 00000KT 10SM BKN110 29/16 A3006 RMK AO2 T02850157,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,South St Paul Municipal Airport/Richard E Fleming Field,44.857101,-93.032898,US,US-MN
KSGT,"Stuttgart Muni, AR, US",2025-10-03T17:56:00Z,2025-10-03 12:56:00,VFR,28.3,13.3,100,6,0,NA,1023.8,METAR KSGT 031756Z AUTO 10006KT 10SM CLR 28/13 A3023 RMK AO2 SLP235 T02830133 10283 20178 58010,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,US,US-AR
KSGT,"Stuttgart Muni, AR, US",2025-10-03T18:56:00Z,2025-10-03 13:56:00,VFR,28.9,14.4,VAR,NA,0,NA,1022.8,METAR KSGT 031856Z AUTO 10SM CLR 29/14 A3020 RMK AO2 SLP224 T02890144 $,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,US,US-AR
KSGU,"Saint George Muni, UT, US",2025-10-03T17:56:00Z,2025-10-03 11:56:00,VFR,28.9,5.6,220,15,18,NA,1012.3,METAR KSGU 031756Z AUTO 22015G18KT 10SM CLR 29/06 A2989 RMK AO2 SLP087 T02890056 10289 20194 58020,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,St George Regional Airport,37.036389,-113.510306,US,US-UT
KSGU,"Saint George Muni, UT, US",2025-10-03T18:56:00Z,2025-10-03 12:56:00,VFR,30,6.7,220,20,28,NA,1011.3,METAR KSGU 031856Z AUTO 22020G28KT 10SM FEW100 30/07 A2986 RMK AO2 PK WND 24029/1837 SLP077 T03000067,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,St George Regional Airport,37.036389,-113.510306,US,US-UT
KSHD,"Staunton/Shenandoah Valley Rgnl, VA, US",2025-10-03T17:55:00Z,2025-10-03 13:55:00,VFR,20.9,10,170,4,0,NA,1027.9,METAR KSHD 031755Z AUTO 17004KT 10SM CLR 21/10 A3035 RMK AO2 T02090100 10209 20062,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Shenandoah Valley Regional Airport,38.263802,-78.8964,US,US-VA
KSHD,"Staunton/Shenandoah Valley Rgnl, VA, US",2025-10-03T18:15:00Z,2025-10-03 14:15:00,VFR,21.3,10.4,140,4,0,NA,1027.5,METAR KSHD 031815Z AUTO 14004KT 10SM CLR 21/10 A3034 RMK AO2 T02130104,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Shenandoah Valley Regional Airport,38.263802,-78.8964,US,US-VA
KSHD,"Staunton/Shenandoah Valley Rgnl, VA, US",2025-10-03T18:35:00Z,2025-10-03 14:35:00,VFR,21.5,10,230,3,0,NA,1027.5,METAR KSHD 031835Z AUTO 23003KT 10SM CLR 22/10 A3034 RMK AO2 T02150100,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Shenandoah Valley Regional Airport,38.263802,-78.8964,US,US-VA
KSHD,"Staunton/Shenandoah Valley Rgnl, VA, US",2025-10-03T18:55:00Z,2025-10-03 14:55:00,VFR,21.7,9.9,190,3,0,NA,1027.2,METAR KSHD 031855Z AUTO 19003KT 10SM CLR 22/10 A3033 RMK AO2 T02170099,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Shenandoah Valley Regional Airport,38.263802,-78.8964,US,US-VA
KSHL,"Sheldon Muni, IA, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,30,16,170,12,18,NA,1018,METAR KSHL 031755Z AUTO 17012G18KT 10SM CLR 30/16 A3006 RMK AO2,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Sheldon Regional Airport,43.208401,-95.833396,US,US-IA
KSHL,"Sheldon Muni, IA, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,30,16,190,12,18,NA,1017.7,METAR KSHL 031815Z AUTO 19012G18KT 10SM CLR 30/16 A3005 RMK AO2,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Sheldon Regional Airport,43.208401,-95.833396,US,US-IA
KSHL,"Sheldon Muni, IA, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,30,16,190,14,19,NA,1017.4,METAR KSHL 031835Z AUTO 19014G19KT 170V230 10SM CLR 30/16 A3004 RMK AO2,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Sheldon Regional Airport,43.208401,-95.833396,US,US-IA
KSHN,"Shelton/Sanderson Fld, WA, US",2025-10-03T17:53:00Z,2025-10-03 10:53:00,IFR,13.3,11.1,100,3,0,NA,1020.7,METAR KSHN 031753Z AUTO 10003KT 10SM OVC008 13/11 A3014 RMK AO2 CIG 006V011 SLP210 T01330111 10133 20050 51006,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Sanderson Field,47.233600616455,-123.14800262451,US,US-WA
KSHN,"Shelton/Sanderson Fld, WA, US",2025-10-03T18:15:00Z,2025-10-03 11:15:00,MVFR,13.9,11.1,100,4,0,NA,1021.1,SPECI KSHN 031815Z AUTO 10004KT 10SM BKN010 OVC015 14/11 A3015 RMK AO2 CIG 009V013 T01390111,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Sanderson Field,47.233600616455,-123.14800262451,US,US-WA
KSHN,"Shelton/Sanderson Fld, WA, US",2025-10-03T18:36:00Z,2025-10-03 11:36:00,MVFR,13.9,11.7,120,3,0,NA,1021.1,SPECI KSHN 031836Z AUTO 12003KT 10SM FEW010 SCT016 BKN023 14/12 A3015 RMK AO2 T01390117,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Sanderson Field,47.233600616455,-123.14800262451,US,US-WA
KSHN,"Shelton/Sanderson Fld, WA, US",2025-10-03T18:53:00Z,2025-10-03 11:53:00,MVFR,15,11.7,160,3,0,NA,1021.1,METAR KSHN 031853Z AUTO 16003KT 10SM OVC022 15/12 A3015 RMK AO2 SLP211 T01500117,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Sanderson Field,47.233600616455,-123.14800262451,US,US-WA
KSHR,"Sheridan Cnty Arpt, WY, US",2025-10-03T17:53:00Z,2025-10-03 11:53:00,VFR,21.7,5,330,6,0,NA,1011.6,METAR KSHR 031753Z AUTO 33006KT 10SM CLR 22/05 A2987 RMK AO2 SLP095 T02170050 10217 20050 57011,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Sheridan County Airport,44.76919937133789,-106.9800033569336,US,US-WY
KSHR,"Sheridan Cnty Arpt, WY, US",2025-10-03T18:53:00Z,2025-10-03 12:53:00,VFR,22.2,5,VAR,3,0,NA,1011.3,METAR KSHR 031853Z AUTO VRB03KT 10SM CLR 22/05 A2986 RMK AO2 SLP089 T02220050,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Sheridan County Airport,44.76919937133789,-106.9800033569336,US,US-WY
KSHV,"Shreveport Rgnl, LA, US",2025-10-03T17:56:00Z,2025-10-03 12:56:00,VFR,29,19,70,5,0,NA,1021.8,METAR KSHV 031756Z 07005KT 10SM BKN036 29/19 A3017 RMK SLPNO,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Shreveport Regional Airport,32.446602,-93.8256,US,US-LA
KSHV,"Shreveport Rgnl, LA, US",2025-10-03T18:56:00Z,2025-10-03 13:56:00,VFR,32,18,100,7,0,NA,1020.4,METAR KSHV 031856Z 10007KT 10SM SCT045 32/18 A3013 RMK SLPNO,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Shreveport Regional Airport,32.446602,-93.8256,US,US-LA
KSIF,"Eden/Shiloh Arpt, NC, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,20.7,10.2,140,4,0,7,1027.5,METAR KSIF 031755Z AUTO 14004KT 7SM CLR 21/10 A3034 RMK AO2 T02070102 10210 20073,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Rockingham County NC Shiloh Airport,36.437199,-79.850998,US,US-NC
KSIF,"Eden/Shiloh Arpt, NC, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,21,10.2,0,0,0,NA,1027.5,METAR KSIF 031815Z AUTO 00000KT 10SM CLR 21/10 A3034 RMK AO2 T02100102,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Rockingham County NC Shiloh Airport,36.437199,-79.850998,US,US-NC
KSIF,"Eden/Shiloh Arpt, NC, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,MVFR,21.5,10.7,0,0,0,5,1027.2,METAR KSIF 031835Z AUTO 00000KT 5SM HZ CLR 22/11 A3033 RMK AO2 T02150107,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Rockingham County NC Shiloh Airport,36.437199,-79.850998,US,US-NC
KSIF,"Eden/Shiloh Arpt, NC, US",2025-10-03T18:45:00Z,2025-10-03 18:45:00,VFR,21.3,10.2,0,0,0,NA,1026.8,METAR KSIF 031845Z AUTO 00000KT 10SM CLR 21/10 A3032 RMK AO2 T02130102,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Rockingham County NC Shiloh Airport,36.437199,-79.850998,US,US-NC
KSIK,"Sikeston Arpt, MO, US",2025-10-03T17:55:00Z,2025-10-03 12:55:00,NA,28.6,13.8,180,5,0,NA,1024.5,METAR KSIK 031755Z AUTO 18005KT 29/14 A3025 RMK AO2 T02860138 PWINO $,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,US,US-MO
KSIK,"Sikeston Arpt, MO, US",2025-10-03T18:15:00Z,2025-10-03 13:15:00,NA,28.8,13.9,190,6,0,NA,1024.1,METAR KSIK 031815Z AUTO 19006KT 29/14 A3024 RMK AO2 T02880139 PWINO $,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,US,US-MO
KSIK,"Sikeston Arpt, MO, US",2025-10-03T18:35:00Z,2025-10-03 13:35:00,NA,29,13.8,VAR,4,0,NA,1023.8,METAR KSIK 031835Z AUTO VRB04KT 29/14 A3023 RMK AO2 T02900138 PWINO $,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,US,US-MO
KSIK,"Sikeston Arpt, MO, US",2025-10-03T18:55:00Z,2025-10-03 13:55:00,NA,29.6,14.2,220,6,0,NA,1023.1,METAR KSIK 031855Z AUTO 22006KT 30/14 A3021 RMK AO2 T02960142 PWINO $,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,US,US-MO
KSIY,"Montague/Siskiyou Cnty, CA, US",2025-10-03T17:53:00Z,2025-10-03 17:53:00,VFR,13.9,7.2,VAR,5,0,NA,1020.4,METAR KSIY 031753Z AUTO VRB05KT 10SM CLR 14/07 A3013 RMK AO2 SLP207 T01390072 10139 20083 51006,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Siskiyou County Airport,41.781399,-122.468002,US,US-CA
KSIY,"Montague/Siskiyou Cnty, CA, US",2025-10-03T18:53:00Z,2025-10-03 18:53:00,VFR,15,6.7,10,8,0,NA,1020.4,METAR KSIY 031853Z AUTO 01008KT 10SM BKN036 OVC045 15/07 A3013 RMK AO2 SLP207 T01500067,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Siskiyou County Airport,41.781399,-122.468002,US,US-CA
KSJC,"San Jose Intl Arpt, CA, US",2025-10-03T17:53:00Z,2025-10-03 10:53:00,VFR,18.3,10.6,340,8,0,NA,1018.7,METAR KSJC 031753Z 34008KT 10SM FEW014 SCT026 BKN032 18/11 A3008 RMK AO2 SLP184 T01830106 10183 20150 53005,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,US,US-CA
KSJC,"San Jose Intl Arpt, CA, US",2025-10-03T18:53:00Z,2025-10-03 11:53:00,VFR,18.3,11.1,350,3,0,NA,1018.7,METAR KSJC 031853Z 35003KT 10SM FEW016 BKN032 OVC041 18/11 A3008 RMK AO2 SLP184 T01830111,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,US,US-CA
KSJN,"St Johns Ind Arpt, AZ, US",2025-10-03T17:54:00Z,2025-10-03 10:54:00,VFR,27.2,6.7,180,16,27,NA,1021.8,METAR KSJN 031754Z AUTO 18016G27KT 110V230 10SM BKN085 OVC110 27/07 A3017 RMK AO2 PK WND 19027/1754 SLP125 T02720067 10278 20089 58020,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,St Johns Industrial Air Park,34.51860046,-109.3789978,US,US-AZ
KSJN,"St Johns Ind Arpt, AZ, US",2025-10-03T18:54:00Z,2025-10-03 11:54:00,VFR,28.3,5,190,15,25,NA,1021.1,METAR KSJN 031854Z AUTO 19015G25KT 10SM SCT090 BKN110 28/05 A3015 RMK AO2 PK WND 20029/1815 SLP116 T02830050,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,St Johns Industrial Air Park,34.51860046,-109.3789978,US,US-AZ
KSJT,"San Angelo/Mathis Fld, TX, US",2025-10-03T17:51:00Z,2025-10-03 12:51:00,VFR,30.6,13.3,330,4,0,NA,1020.7,METAR KSJT 031751Z 33004KT 10SM CLR 31/13 A3014 RMK AO2 SLP184 T03060133 10311 20144 58011,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,US,US-TX
KSJT,"San Angelo/Mathis Fld, TX, US",2025-10-03T18:51:00Z,2025-10-03 13:51:00,VFR,31.1,12.8,70,6,0,NA,1019.7,METAR KSJT 031851Z 07006KT 10SM CLR 31/13 A3011 RMK AO2 SLP173 T03110128,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,US,US-TX
KSJX,"Beaver Island Arpt, MI, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,24,16,220,11,17,NA,1020.1,METAR KSJX 031755Z AUTO 22011G17KT 10SM SCT120 24/16 A3012 RMK AO2 10235 20186,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Beaver Island Airport,45.692299,-85.566597,US,US-MI
KSJX,"Beaver Island Arpt, MI, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,24,16,220,12,0,NA,1020.1,METAR KSJX 031815Z AUTO 22012KT 10SM OVC120 24/16 A3012 RMK AO2,2025-10-03T18:22:28Z,2025-10-03T14:22:28Z,Beaver Island Airport,45.692299,-85.566597,US,US-MI
KSJX,"Beaver Island Arpt, MI, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,24,16,220,12,0,NA,1020.1,METAR KSJX 031835Z AUTO 22012KT 10SM SCT120 24/16 A3012 RMK AO2,2025-10-03T18:47:41Z,2025-10-03T14:47:41Z,Beaver Island Airport,45.692299,-85.566597,US,US-MI
KSJX,"Beaver Island Arpt, MI, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,23,16,220,11,0,NA,1019.7,METAR KSJX 031855Z AUTO 22011KT 10SM CLR 23/16 A3011 RMK AO2,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Beaver Island Airport,45.692299,-85.566597,US,US-MI
KSKA,"Spokane/Fairchild AFB, WA, US",2025-10-03T17:55:00Z,2025-10-03 10:55:00,VFR,14.7,6.5,0,0,0,NA,1018,METAR KSKA 031755Z 00000KT 10SM CLR 15/07 A3006 RMK AO2A SLP178 T01470065 10147 20035 53003 $,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Fairchild Air Force Base,47.615101,-117.655998,US,US-WA
KSKA,"Spokane/Fairchild AFB, WA, US",2025-10-03T18:55:00Z,2025-10-03 11:55:00,VFR,16.5,6,310,3,0,NA,1017.4,METAR KSKA 031855Z 31003KT 10SM CLR 17/06 A3004 RMK AO2A SLP169 T01650060 $,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Fairchild Air Force Base,47.615101,-117.655998,US,US-WA
KSKF,"Lackland AFB/Kelly Fld, TX, US",2025-10-03T17:55:00Z,2025-10-03 12:55:00,VFR,31.8,14,130,6,0,NA,1018,METAR KSKF 031755Z 13006KT 10SM CLR 32/14 A3006 RMK AO2A SLP171 T03180140 10324 20205 58011 $,2025-10-03T18:06:18Z,2025-10-03T14:06:18Z,Lackland Air Force Base,29.38419914,-98.58110046,US,US-TX
KSKF,"Lackland AFB/Kelly Fld, TX, US",2025-10-03T18:55:00Z,2025-10-03 13:55:00,VFR,32.6,13.7,20,4,0,NA,1017,METAR KSKF 031855Z 02004KT 10SM FEW070 SCT080 33/14 A3003 RMK AO2A SLP161 T03260137 $,2025-10-03T18:59:04Z,2025-10-03T14:59:04Z,Lackland Air Force Base,29.38419914,-98.58110046,US,US-TX
