"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"CYQI","Yarmouth Arpt, NS, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","MVFR",4,0,290,19,28,12,983.8,"METAR CYQI 170200Z 29019G28KT 12SM OVC028 04/00 A2905 RMK SC8 SLP840",2025-11-17 02:16:15.370194,2025-11-16 21:16:15.370239
"CYPO","Peawanuck Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-7,-11,300,13,22,9,1006.9,"METAR CYPO 170200Z AUTO 30013G22KT 9SM BKN019 OVC045 M07/M11 A2973 RMK SLP076",2025-11-17 02:16:15.376683,2025-11-16 21:16:15.376731
"CYRQ","Trois-Rivières, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-2,-2,270,4,NA,4,990.3,"METAR CYRQ 170200Z AUTO 27004KT 4SM -SN OVC037 M02/M02 A2924 RMK SLP907",2025-11-17 02:16:15.38323,2025-11-16 21:16:15.383276
"CYMM","Fort McMurray Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",-6,-9,100,9,NA,9,1009.6,"METAR CYMM 170200Z AUTO 10009KT 9SM OVC130 M06/M09 A2981 RMK SLP122",2025-11-17 02:16:15.389697,2025-11-16 21:16:15.38974
"CYNE","Norway House Arpt, MB, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-10,-12,330,2,NA,9,1016.7,"METAR CYNE 170200Z AUTO 33002KT 9SM CLR M10/M12 A3002 RMK SLP188",2025-11-17 02:16:15.396193,2025-11-16 21:16:15.39624
"CYOJ","High Level Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","IFR",-7,-9,110,6,NA,2.5,1006.9,"METAR CYOJ 170200Z 11006KT 2 1/2SM -SN SCT010 OVC018 M07/M09 A2973 RMK SC4SC4 LAST STFD OBS/NXT 171500Z SLP096",2025-11-17 02:16:15.402786,2025-11-16 21:16:15.402831
"CYPY","Fort Chipewyan Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",-9,-12,100,12,21,9,1014.3,"METAR CYPY 170200Z AUTO 10012G21KT 9SM CLR M09/M12 A2995 RMK SLP165",2025-11-17 02:16:15.409336,2025-11-16 21:16:15.40938
"CYQL","Lethbridge Cnty Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",3,2,210,8,NA,20,1000.8,"METAR CYQL 170200Z 21008KT 20SM FEW210 03/02 A2955 RMK CI2 SLP036",2025-11-17 02:16:15.415851,2025-11-16 21:16:15.415895
"CYPR","Prince Rupert Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","VFR",4,2,50,4,NA,9,1001.8,"METAR CYPR 170200Z AUTO 05004KT 9SM SCT019 04/02 A2958 RMK SLP019",2025-11-17 02:16:15.422339,2025-11-16 21:16:15.422383
"CYVL","Colville Lake, NT, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","LIFR",-19,-22,20,5,NA,2,1010.6,"METAR CYVL 170200Z AUTO 02005KT 2SM -SN BKN004 OVC011 M19/M22 A2984 RMK SLP141",2025-11-17 02:16:15.428851,2025-11-16 21:16:15.428895
"CYMX","Montreal/Mirabel Arpt, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-1,-3,260,6,NA,15,993,"METAR CYMX 170200Z 26006KT 15SM -SN SCT033 OVC058 M01/M03 A2932 RMK SC4SC4 SLP933",2025-11-17 02:16:15.435327,2025-11-16 21:16:15.435372
"CYOW","Ottawa/Cartier Intl, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-2,-5,280,17,25,6,996.7,"METAR CYOW 170200Z 28017G25KT 6SM -SN OVC016 M02/M05 A2943 RMK SC8 CIG VRB 15-17 SLP972",2025-11-17 02:16:15.441865,2025-11-16 21:16:15.441912
"CYPL","Pickle Lake Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-6,-10,300,7,NA,9,1012.3,"METAR CYPL 170200Z AUTO 30007KT 260V330 9SM CLR M06/M10 A2989 RMK SLP150",2025-11-17 02:16:15.448368,2025-11-16 21:16:15.448413
"CYQB","Quebec/Lesage Intl, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-4,-5,250,4,NA,3,988.2,"METAR CYQB 170200Z 25004KT 3SM -SN VV038 M04/M05 A2918 RMK SN8 SLP886",2025-11-17 02:16:15.454845,2025-11-16 21:16:15.454891
"CYQG","Windsor Intl, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",4,-6,300,13,20,9,1010.6,"METAR CYQG 170200Z AUTO 30013G20KT 9SM OVC060 04/M06 A2984 RMK SLP110",2025-11-17 02:16:15.461387,2025-11-16 21:16:15.461431
"CYQM","Moncton Intl, NB, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","LIFR",5,5,350,3,NA,0.75,976.4,"METAR CYQM 170200Z 35003KT 340V070 3/4SM R29/6000FT/N R06/P6000FT/U -RADZ BR OVC002 05/05 A2883 RMK ST8 SLP766",2025-11-17 02:16:15.46788,2025-11-16 21:16:15.467925
"CYQX","Gander Intl Arpt, NL, CA",2025-11-17 02:00:00,"2025-11-16 22:30:00","VFR",2,2,120,9,18,20,1001.8,"METAR CYQX 170200Z 12009G18KT 20SM BKN160 OVC190 02/02 A2958 RMK AC6AC2 SLP026",2025-11-17 02:16:15.474444,2025-11-16 21:16:15.474489
"CYRB","Resolute Bay Arpt, NU, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-9,-10,110,24,NA,12,1025.1,"METAR CYRB 170200Z 11024KT 12SM DRSN SCT014 BKN220 M09/M10 A3027 RMK SC3CS2 SLP260",2025-11-17 02:16:15.492566,2025-11-16 21:16:15.492612
"CYTR","Trenton, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",0,-7,290,9,NA,15,1001.8,"METAR CYTR 170200Z 29009KT 15SM SCT041 OVC070 M00/M07 A2958 RMK SC4AC4 DENSITY ALT -1102FT SLP020",2025-11-17 02:16:15.498905,2025-11-16 21:16:15.498949
"CYUL","Montreal/Trudeau Intl, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","IFR",0,-2,300,10,18,1.5,993.3,"METAR CYUL 170200Z 30010G18KT 1 1/2SM -SHSN VV013 M00/M02 A2933 RMK SN8 CVCTV CLD EMBD SLP934",2025-11-17 02:16:15.505311,2025-11-16 21:16:15.505356
"CYVR","Vancouver Intl, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","IFR",12,12,80,8,NA,NA,999.4,"METAR CYVR 170200Z 08008KT 10SM OVC005 12/12 A2951 RMK SC8 SLP996",2025-11-17 02:16:15.511904,2025-11-16 21:16:15.51195
"CYWG","Winnipeg Intl Arpt, MB, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",0,-4,70,5,NA,15,1017,"METAR CYWG 170200Z 07005KT 15SM OVC050 M00/M04 A3003 RMK SC8 SLP186",2025-11-17 02:16:15.518528,2025-11-16 21:16:15.518572
"CYWK","Wabush Lake Arpt, NL, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","VFR",-2,-3,100,4,NA,12,993,"METAR CYWK 170200Z 10004KT 12SM -SHSN OVC036 M02/M03 A2932 RMK CU8 SLP957",2025-11-17 02:16:15.525144,2025-11-16 21:16:15.525189
"CYVV","Wiarton Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",0,-7,310,8,15,NA,1005.2,"METAR CYVV 170200Z 31008G15KT 270V330 10SM FEW080 00/M07 A2968 RMK AC1 SLP060",2025-11-17 02:16:15.53176,2025-11-16 21:16:15.531807
"CYWH","Victoria Harbour Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","IFR",11,10,350,3,NA,4,999.4,"METAR CYWH 170200Z 35003KT 4SM BR SCT002 OVC006 11/10 A2951 RMK SF4SF4 SLP994",2025-11-17 02:16:15.538258,2025-11-16 21:16:15.538302
"CYNA","Natashquan Arpt, QC, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","MVFR",3,2,70,12,NA,9,993.3,"METAR CYNA 170200Z AUTO 07012KT 9SM -RA BKN020 OVC027 03/02 A2933 RMK SLP934",2025-11-17 02:16:15.544749,2025-11-16 21:16:15.544793
"CYPA","Prince Albert Arpt, SK, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","MVFR",-1,-2,100,8,NA,15,1012.3,"METAR CYPA 170200Z 10008KT 15SM OVC011 M01/M02 A2989 RMK ST8 SLP152",2025-11-17 02:16:15.551231,2025-11-16 21:16:15.551277
"CYPW","Powell River Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","LIFR",10,10,120,14,24,1,998.4,"METAR CYPW 170200Z 12014G24KT 1SM -RA BR OVC002 10/10 A2948 RMK SF8 SLP986",2025-11-17 02:16:15.557739,2025-11-16 21:16:15.557784
"CYPX","Puvungnituq Arpt, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-1,-2,80,5,NA,9,1007.5,"METAR CYPX 170200Z AUTO 08005KT 9SM BKN013 BKN060 M01/M02 A2975 RMK SLP078",2025-11-17 02:16:15.564268,2025-11-16 21:16:15.564312
"CYQA","Muskoka Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-1,-8,330,14,23,9,1001.8,"METAR CYQA 170200Z AUTO 33014G23KT 9SM SCT039 OVC071 M01/M08 A2958 RMK SLP031",2025-11-17 02:16:15.570774,2025-11-16 21:16:15.570818
"CYQD","The Pas Arpt, MB, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-5,-11,100,4,NA,9,1016.3,"METAR CYQD 170200Z AUTO 10004KT 9SM CLR M05/M11 A3001 RMK SLP184",2025-11-17 02:16:15.577367,2025-11-16 21:16:15.577412
"CYQH","Watson Lake Arpt, YT, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","IFR",-9,-11,260,6,NA,3,1003.5,"METAR CYQH 170200Z 26006KT 3SM BR OVC005 M09/M11 A2963 RMK ST8 SLP086",2025-11-17 02:16:15.583859,2025-11-16 21:16:15.583902
"CYQK","Kenora Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-3,-10,340,5,NA,20,1016,"METAR CYQK 170200Z 34005KT 20SM SKC M03/M10 A3000 RMK SLP185",2025-11-17 02:16:15.590387,2025-11-16 21:16:15.590431
"CYQR","Regina Intl Arpt, SK, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","LIFR",0,0,140,13,NA,1,1011.9,"METAR CYQR 170200Z 14013KT 1SM R13/P6000FT/D BR OVC003 M00/M00 A2988 RMK FG2ST6 SLP149",2025-11-17 02:16:15.596863,2025-11-16 21:16:15.596906
"CYQT","Thunder Bay Intl, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-2,-10,300,8,NA,15,1013.3,"METAR CYQT 170200Z 30008KT 15SM SKC M02/M10 A2992 RMK SLP145",2025-11-17 02:16:15.603363,2025-11-16 21:16:15.603408
"CYQU","Grande Prairie Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",-1,-3,60,6,NA,25,998.4,"METAR CYQU 170200Z 06006KT 25SM BKN080 M01/M03 A2948 RMK AC7 SLP016",2025-11-17 02:16:15.609843,2025-11-16 21:16:15.60989
"CYQZ","Quesnel Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","VFR",8,5,170,4,NA,9,995,"METAR CYQZ 170200Z AUTO 17004KT 110V200 9SM OVC140 08/05 A2938 RMK SLP968 DENSITY ALT 2100FT",2025-11-17 02:16:15.629288,2025-11-16 21:16:15.629379
"CYRT","Rankin Inlet Arpt, NU, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","IFR",0,0,60,6,NA,1,1011.3,"METAR CYRT 170200Z 06006KT 1SM -SN BR SCT003 VV005 00/00 A2986 RMK SF4FG8 SLP116",2025-11-17 02:16:15.639563,2025-11-16 21:16:15.63963
"CYSB","Sudbury Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-3,-8,320,17,23,15,1002.5,"METAR CYSB 170200Z 32017G23KT 15SM -SN SCT029 OVC140 M03/M08 A2960 RMK SC3AC5 SLP044",2025-11-17 02:16:15.649405,2025-11-16 21:16:15.649472
"CYSF","Stony Rapids Arpt, SK, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-17,-18,140,4,NA,9,1019,"METAR CYSF 170200Z AUTO 14004KT 9SM CLR M17/M18 A3009 RMK SLP218",2025-11-17 02:16:15.656532,2025-11-16 21:16:15.656575
"CYSM","Fort Smith Arpt, NT, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","MVFR",-8,-10,100,4,NA,12,1015.7,"METAR CYSM 170200Z 10004KT 030V160 12SM -SN OVC013 M08/M10 A2999 RMK SC8 SLP179",2025-11-17 02:16:15.662948,2025-11-16 21:16:15.662991
"CYSN","St Catharines/Niagara Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",2,-6,290,15,24,15,1005.2,"METAR CYSN 170200Z 29015G24KT 15SM SCT062 02/M06 A2968 RMK SC3 LAST STFD OBS/NEXT 171200Z SLP056",2025-11-17 02:16:15.669363,2025-11-16 21:16:15.669408
"CYUX","Hall Beach Arpt, NU, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","IFR",-3,-4,100,12,NA,9,1025.5,"METAR CYUX 170200Z AUTO 10012KT 9SM OVC008 M03/M04 A3028 RMK SLP258",2025-11-17 02:16:15.675754,2025-11-16 21:16:15.675797
"CYVC","La Ronge Arpt, SK, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-5,-7,60,6,NA,15,1015,"METAR CYVC 170200Z 06006KT 15SM FEW250 M05/M07 A2997 RMK CI1 SLP180",2025-11-17 02:16:15.682163,2025-11-16 21:16:15.682207
"CYVM","Broughton Isl/Qikiqtarjuaq Arpt, NU, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-6,-7,150,5,NA,9,1030.6,"METAR CYVM 170200Z AUTO 15005KT 9SM OVC013 M06/M07 A3043 RMK SLP308",2025-11-17 02:16:15.688657,2025-11-16 21:16:15.688701
"CYVO","Val D'Or Arpt, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-5,-7,320,14,21,NA,996.4,"METAR CYVO 170200Z 32014G21KT 10SM -SN OVC017 M05/M07 A2942 RMK SC8 SLP987",2025-11-17 02:16:15.695272,2025-11-16 21:16:15.695318
"CYVQ","Norman Wells Arpt, NT, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","MVFR",-19,-22,0,0,NA,NA,1013,"METAR CYVQ 170200Z 00000KT 10SM -SN BKN012 BKN020 OVC090 M19/M22 A2991 RMK SC5SC2AC1 SLP141",2025-11-17 02:16:15.701769,2025-11-16 21:16:15.701814
"CYVT","Buffalo Narrows Arpt, SK, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-5,-9,120,9,NA,9,1011.9,"METAR CYVT 170200Z AUTO 12009KT 9SM OVC130 M05/M09 A2988 RMK SLP150",2025-11-17 02:16:15.708178,2025-11-16 21:16:15.708222
"CYMA","Mayo Arpt, YT, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",-12,-15,0,0,NA,15,1000.1,"METAR CYMA 170200Z 00000KT 15SM VCSH OVC045 M12/M15 A2953 RMK SC8 SLP055",2025-11-17 02:16:15.714628,2025-11-16 21:16:15.71467
"CYQQ","Comox, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","VFR",11,9,160,15,25,NA,998.1,"METAR CYQQ 170200Z 16015G25KT 10SM -RA FEW006 OVC050 11/09 A2947 RMK SF1SC8 DENSITY ALT 237FT SLP980",2025-11-17 02:16:15.72114,2025-11-16 21:16:15.721185
"CYWL","Williams Lake Rgnl, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","VFR",6,5,120,13,NA,15,996,"METAR CYWL 170200Z 12013KT 15SM FEW020 OVC160 06/05 A2941 RMK ST2AC6 SLP981 DENSITY ALT 3400FT",2025-11-17 02:16:15.727553,2025-11-16 21:16:15.727596
"CYPD","Port Hawkesbury Arpt, NS, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","MVFR",9,8,180,7,NA,9,981.1,"METAR CYPD 170200Z AUTO 18007KT 9SM BKN010 OVC020 09/08 A2897 RMK SLP816 DENSITY ALT 900FT",2025-11-17 02:16:15.733942,2025-11-16 21:16:15.733986
"CYSJ","Saint John Arpt, NB, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","LIFR",3,3,270,5,NA,3,978.4,"METAR CYSJ 170200Z 27005KT 250V310 3SM -RA BR OVC004 03/03 A2889 RMK SF8 SLP788",2025-11-17 02:16:15.740385,2025-11-16 21:16:15.740429
"CYTE","Cape Dorset Arpt, NU, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-2,-2,70,5,NA,9,1017.7,"METAR CYTE 170200Z AUTO 07005KT 9SM FEW140 BKN160 BKN210 M02/M02 A3005 RMK SLP181",2025-11-17 02:16:15.746798,2025-11-16 21:16:15.746841
"CYWE","Wekweètì Arpt, NT, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","MVFR",-14,-16,100,8,NA,9,1015.3,"METAR CYWE 170200Z AUTO 10008KT 9SM -SN OVC018 M14/M16 A2998 RMK SLP197",2025-11-17 02:16:15.753223,2025-11-16 21:16:15.753267
"CYND","Gatineau/Ottawa Exec, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-2,-4,270,11,NA,NA,996.4,"METAR CYND 170200Z 27011KT 10SM -SHSN OVC020 M02/M04 A2942 RMK SC8 CVCTV CLD EMBD LAST STFD OBS/NXT 171200Z SLP969",2025-11-17 02:16:15.771531,2025-11-16 21:16:15.771579
"CYPQ","Peterborough Muni, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",0,-7,290,7,NA,9,1001.8,"METAR CYPQ 170200Z AUTO 29007KT 9SM OVC076 M00/M07 A2958 RMK ICE SLP027",2025-11-17 02:16:15.777917,2025-11-16 21:16:15.77796
"CYRJ","Roberval Arpt, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-4,-5,300,10,NA,8,989.9,"METAR CYRJ 170200Z 30010KT 8SM -SN OVC012 M04/M05 A2923 RMK SC8 SLP910",2025-11-17 02:16:15.784218,2025-11-16 21:16:15.784261
"CYRL","Red Lake Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 20:00:00","VFR",-3,-12,300,5,NA,15,1015,"METAR CYRL 170200Z 30005KT 15SM SKC M03/M12 A2997 RMK SLP174",2025-11-17 02:16:15.790556,2025-11-16 21:16:15.790598
"CYTS","Timmins/Power Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-5,-7,310,13,26,8,1003.1,"METAR CYTS 170200Z 31013G26KT 8SM -SN BKN015 OVC098 M05/M07 A2962 RMK SC5AC3 SLP051",2025-11-17 02:16:15.797002,2025-11-16 21:16:15.79707
"CYTZ","Toronto/Bishop Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",1,-7,270,10,NA,9,1004.8,"METAR CYTZ 170200Z AUTO 27010KT 9SM CLR 01/M07 A2967 RMK SLP051",2025-11-17 02:16:15.803502,2025-11-16 21:16:15.803547
"CYRA","Gameti/Rae Lakes Arpt, NT, CA",2025-11-17 01:00:00,"2025-11-16 18:00:00","VFR",-9,-10,130,10,16,15,1013.3,"METAR CYRA 170100Z 13010G16KT 15SM -SN OVC056 M09/M10 A2992 RMK ST8 LAST STFD OBS/NEXT 171600 Z SLP158",2025-11-17 02:16:15.809962,2025-11-16 21:16:15.810004
"CZUM","Churchill Falls Arpt, NL, CA",2025-11-17 02:15:00,"2025-11-16 22:15:00","VFR",0,-1,110,8,15,9,996,"SPECI CZUM 170215Z AUTO 11008G15KT 9SM SCT008 OVC042 M00/M01 A2941 RMK SLP983",2025-11-17 02:16:17.050896,2025-11-16 21:16:17.05094
"K08D","Stanley Muni, ND, US",2025-11-17 02:15:00,"2025-11-17 02:15:00","VFR",0,0,100,7,NA,NA,1011.9,"METAR K08D 170215Z AUTO 10007KT 10SM CLR M00/M00 A2988 RMK AO2",2025-11-17 02:16:17.057614,2025-11-16 21:16:17.057658
"CZBF","Bathurst Arpt, NB, CA",2025-11-17 02:14:00,"2025-11-16 22:14:00","MVFR",4,4,60,13,23,5,982.5,"SPECI CZBF 170214Z AUTO 06013G23KT 020V090 5SM -RA BR BKN010 OVC014 04/04 A2901 RMK SLP827",2025-11-17 02:16:17.06401,2025-11-16 21:16:17.064073
"CYXS","Prince George Arpt, BC, CA",2025-11-17 02:12:00,"2025-11-16 18:12:00","LIFR",2,2,340,6,NA,3,994,"SPECI CYXS 170212Z AUTO 34006KT 3SM BR OVC001 02/02 A2935 RMK SLP968",2025-11-17 02:16:17.070429,2025-11-16 21:16:17.070474
"CYXR","Earlton Arpt, ON, CA",2025-11-17 02:11:00,"2025-11-16 21:11:00","VFR",-4,-6,310,14,22,6,1001.1,"SPECI CYXR 170211Z AUTO 31014G22KT 6SM -SN SCT025 OVC036 M04/M06 A2956 RMK ICE SLP028",2025-11-17 02:16:17.076902,2025-11-16 21:16:17.076946
"CYYT","St Johns Intl, NL, CA",2025-11-17 02:11:00,"2025-11-16 22:41:00","IFR",4,2,140,9,NA,15,1003.5,"SPECI CYYT 170211Z 14009KT 15SM OVC008 04/02 A2963 RMK SF8 SLP040",2025-11-17 02:16:17.083417,2025-11-16 21:16:17.083461
"CYZY","Mackenzie Arpt, BC, CA",2025-11-17 02:08:00,"2025-11-17 02:08:00","IFR",1,1,0,0,NA,1.25,995.3,"SPECI CYZY 170208Z AUTO 00000KT 1 1/4SM -RA BR OVC009 01/01 A2939 RMK SLP984",2025-11-17 02:16:17.089848,2025-11-16 21:16:17.089891
"CYYE","Fort Nelson Arpt, BC, CA",2025-11-17 02:06:00,"2025-11-16 19:06:00","IFR",-9,-11,320,3,NA,2,1005.2,"SPECI CYYE 170206Z 32003KT 2SM -SN VV019 M09/M11 A2968 RMK SN8 SLP083",2025-11-17 02:16:17.096273,2025-11-16 21:16:17.096317
"CYZP","Sandspit Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","VFR",7,1,290,6,15,9,1003.5,"METAR CYZP 170200Z AUTO 29006G15KT 270V330 9SM CLR 07/01 A2963 RMK SLP037",2025-11-17 02:16:17.102679,2025-11-16 21:16:17.102725
"CYYU","Kapuskasing Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","MVFR",-5,-7,320,13,NA,6,1004.8,"METAR CYYU 170200Z 32013KT 6SM -SN DRSN BKN014 OVC024 M05/M07 A2967 RMK SC5SC3 SLP063",2025-11-17 02:16:17.121289,2025-11-16 21:16:17.121339
"CYZE","Gore Bay/Manitoulin Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",1,-9,320,15,21,9,1005.8,"METAR CYZE 170200Z AUTO 32015G21KT 9SM OVC081 01/M09 A2970 RMK SLP069",2025-11-17 02:16:17.127781,2025-11-16 21:16:17.127824
"CYZH","Slave Lake Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",-1,-4,110,12,17,9,1001.4,"METAR CYZH 170200Z AUTO 11012G17KT 9SM FEW120 M01/M04 A2957 RMK SLP050",2025-11-17 02:16:17.13414,2025-11-16 21:16:17.134185
"CYZR","Sarnia/Hadfield Arpt, ON, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",3,-2,310,14,25,9,1009.2,"METAR CYZR 170200Z AUTO 31014G25KT 9SM SCT050 SCT060 OVC072 03/M02 A2980 RMK SLP097",2025-11-17 02:16:17.140571,2025-11-16 21:16:17.140614
"CYZS","Coral Harbour Arpt, NU, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","VFR",-1,-3,80,16,23,15,1016,"METAR CYZS 170200Z 08016G23KT 15SM FEW008 SCT016 SCT160 M01/M03 A3000 RMK ST2SC1AC1 SLP166",2025-11-17 02:16:17.147052,2025-11-16 21:16:17.147102
"CYZT","Port Hardy Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","MVFR",6,6,250,4,NA,4,1001.1,"METAR CYZT 170200Z 25004KT 4SM -RA BR FEW009 BKN015 OVC035 06/06 A2956 RMK SF1SC5SC3 SF TR SLP012",2025-11-17 02:16:17.153566,2025-11-16 21:16:17.153611
"CYZU","Whitecourt Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",0,-3,90,9,NA,15,999.7,"METAR CYZU 170200Z 09009KT 15SM FEW200 M00/M03 A2952 RMK CI2 SLP038",2025-11-17 02:16:17.160029,2025-11-16 21:16:17.160095
"CZPC","Pincher Creek Arpt, AB, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","VFR",7,4,250,8,NA,9,1001.1,"METAR CZPC 170200Z AUTO 25008KT 9SM OVC170 07/04 A2956 RMK SLP035 DENSITY ALT 4300FT",2025-11-17 02:16:17.166732,2025-11-16 21:16:17.166776
"CYXJ","Fort St John/N Peace Rgnl, BC, CA",2025-11-17 02:00:00,"2025-11-16 19:00:00","MVFR",-3,-4,70,7,NA,3,998.7,"METAR CYXJ 170200Z 07007KT 3SM -SN SCT007 OVC020 M03/M04 A2949 RMK ST4SC4 SLP026",2025-11-17 02:16:17.173273,2025-11-16 21:16:17.173318
"CYYD","Smithers Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","IFR",0,0,290,5,NA,2.5,997.7,"METAR CYYD 170200Z 29005KT 2 1/2SM -SN OVC006 00/M00 A2946 RMK SN2ST6 SLP997",2025-11-17 02:16:17.179777,2025-11-16 21:16:17.179821
"CYYF","Penticton Rgnl, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","MVFR",7,6,350,2,NA,12,1001.8,"METAR CYYF 170200Z 35002KT 12SM FEW009 BKN021 BKN044 OVC091 07/06 A2958 RMK SF1SC5SC1AC2 SF TR SLP025",2025-11-17 02:16:17.186275,2025-11-16 21:16:17.186319
"CZMT","Masset Arpt, BC, CA",2025-11-17 02:00:00,"2025-11-16 18:00:00","VFR",6,2,310,10,NA,15,1003.8,"METAR CZMT 170200Z CCA 31010KT 15SM FEW015 06/02 A2964 RMK SF1 SF TR LAST STF OBS/NXT 171500 SLP040",2025-11-17 02:16:17.192812,2025-11-16 21:16:17.192858
"CYYG","Charlottetown Arpt, PE, CA",2025-11-17 02:00:00,"2025-11-16 22:00:00","LIFR",9,9,160,13,20,5,977.1,"METAR CYYG 170200Z 16013G20KT 5SM -RA BR OVC003 09/09 A2885 RMK ST8 SLP774 DENSITY ALT 700FT",2025-11-17 02:16:17.199323,2025-11-16 21:16:17.199368
"CYYY","Mont Joli Arpt, QC, CA",2025-11-17 02:00:00,"2025-11-16 21:00:00","IFR",1,0,60,15,23,5,986.9,"METAR CYYY 170200Z 06015G23KT 5SM -SN OVC005 01/00 A2914 RMK ST8 SLP873",2025-11-17 02:16:17.205785,2025-11-16 21:16:17.205828
