icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
CYDF,"Deer Lake Arpt, NL, CA",2025-11-17T03:00:00Z,2025-11-16 23:30:00,MVFR,4,2,50,13,0,12,997,METAR CYDF 170300Z 05013KT 12SM -RA OVC023 04/02 A2944 RMK SC8 SLP971,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Deer Lake Airport,49.2108,-57.391399,CA,CA-NL
CYDF,"Deer Lake Arpt, NL, CA",2025-11-17T04:00:00Z,2025-11-17 00:30:00,MVFR,4,2,60,18,27,8,994.7,METAR CYDF 170400Z 06018G27KT 8SM -RA OVC022 04/02 A2937 RMK SC8 SLP950,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Deer Lake Airport,49.2108,-57.391399,CA,CA-NL
CYDL,"Dease Lake Arpt, BC, CA",2025-11-17T02:00:00Z,2025-11-16 18:00:00,LIFR,-10,-11,90,3,0,9,1002.5,METAR CYDL 170200Z AUTO 09003KT 9SM OVC003 M10/M11 A2960 RMK SLP068,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Dease Lake Airport,58.422199,-130.031998,CA,CA-BC
CYDL,"Dease Lake Arpt, BC, CA",2025-11-17T03:12:00Z,2025-11-16 19:12:00,LIFR,-11,-12,VAR,2,0,6,1002.8,SPECI CYDL 170312Z AUTO VRB02KT 6SM BR OVC003 M11/M12 A2961 RMK SLP074,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Dease Lake Airport,58.422199,-130.031998,CA,CA-BC
CYDL,"Dease Lake Arpt, BC, CA",2025-11-17T04:00:00Z,2025-11-16 20:00:00,LIFR,-13,-14,VAR,2,0,9,1003.5,METAR CYDL 170400Z AUTO VRB02KT 9SM OVC003 M13/M14 A2963 RMK SLP081,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Dease Lake Airport,58.422199,-130.031998,CA,CA-BC
CYDN,"Dauphin Arpt, MB, CA",2025-11-17T02:00:00Z,2025-11-16 20:00:00,VFR,-5,-8,80,2,0,9,1015.7,METAR CYDN 170200Z AUTO 08002KT 9SM CLR M05/M08 A2999 RMK SLP178,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Dauphin Barker Airport,51.1008,-100.052002,CA,CA-MB
CYDN,"Dauphin Arpt, MB, CA",2025-11-17T03:00:00Z,2025-11-16 21:00:00,VFR,-6,-9,190,4,0,9,1015.7,METAR CYDN 170300Z AUTO 19004KT 9SM CLR M06/M09 A2999 RMK SLP178,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Dauphin Barker Airport,51.1008,-100.052002,CA,CA-MB
CYDN,"Dauphin Arpt, MB, CA",2025-11-17T04:00:00Z,2025-11-16 22:00:00,VFR,-7,-9,270,2,0,9,1015.7,METAR CYDN 170400Z AUTO 27002KT 9SM CLR M07/M09 A2999 RMK SLP180,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Dauphin Barker Airport,51.1008,-100.052002,CA,CA-MB
CYDQ,"Dawson Creek Arpt, BC, CA",2025-11-17T02:00:00Z,2025-11-16 19:00:00,MVFR,-2,-3,0,0,0,9,998.1,METAR CYDQ 170200Z AUTO 00000KT 9SM OVC010 M02/M03 A2947 RMK SLP013,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Dawson Creek Airport,55.741245,-120.183263,CA,CA-BC
CYDQ,"Dawson Creek Arpt, BC, CA",2025-11-17T03:00:00Z,2025-11-16 20:00:00,IFR,-2,-3,40,2,0,9,998.1,METAR CYDQ 170300Z AUTO 04002KT 9SM OVC008 M02/M03 A2947 RMK SLP015,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Dawson Creek Airport,55.741245,-120.183263,CA,CA-BC
CYDQ,"Dawson Creek Arpt, BC, CA",2025-11-17T04:00:00Z,2025-11-16 21:00:00,IFR,-2,-3,VAR,2,0,9,998.7,METAR CYDQ 170400Z AUTO VRB02KT 9SM OVC008 M02/M03 A2949 RMK SLP020,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Dawson Creek Airport,55.741245,-120.183263,CA,CA-BC
CYEG,"Edmonton Intl Arpt, AB, CA",2025-11-17T02:00:00Z,2025-11-16 19:00:00,VFR,3,1,150,11,0,20,1000.4,METAR CYEG 170200Z 15011KT 20SM BKN220 03/01 A2954 RMK CI6 SLP034,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Edmonton International Airport,53.3097,-113.580002,CA,CA-AB
CYEG,"Edmonton Intl Arpt, AB, CA",2025-11-17T03:00:00Z,2025-11-16 20:00:00,VFR,2,0,130,9,0,20,1000.4,METAR CYEG 170300Z 13009KT 20SM BKN200 02/00 A2954 RMK CI6 SLP033,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Edmonton International Airport,53.3097,-113.580002,CA,CA-AB
CYEG,"Edmonton Intl Arpt, AB, CA",2025-11-17T04:00:00Z,2025-11-16 21:00:00,VFR,1,-1,130,6,0,20,1000.4,METAR CYEG 170400Z 13006KT 20SM FEW190 BKN200 01/M01 A2954 RMK AC1CI5 SLP034,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Edmonton International Airport,53.3097,-113.580002,CA,CA-AB
CYEK,"Arviat/Eskimo Pt Arpt, NU, CA",2025-11-17T02:00:00Z,2025-11-16 20:00:00,NA,-4,-5,310,8,0,NA,1009.9,METAR CYEK 170200Z AUTO 31008KT OVC006 M04/M05 A2982 RMK WX MISG VIS MISG SLP102,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Arviat Airport,61.0942,-94.070801,CA,CA-NU
CYEK,"Arviat/Eskimo Pt Arpt, NU, CA",2025-11-17T03:00:00Z,2025-11-16 21:00:00,MVFR,-4,-5,330,8,0,9,1010.2,METAR CYEK 170300Z AUTO 33008KT 9SM OVC023 M04/M05 A2983 RMK SLP105,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Arviat Airport,61.0942,-94.070801,CA,CA-NU
CYEK,"Arviat/Eskimo Pt Arpt, NU, CA",2025-11-17T04:00:00Z,2025-11-16 22:00:00,LIFR,-4,-4,330,8,0,9,1010.9,METAR CYEK 170400Z AUTO 33008KT 9SM BKN001 BKN023 OVC110 M04/M04 A2985 RMK SLP110,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Arviat Airport,61.0942,-94.070801,CA,CA-NU
CYEN,"Estevan Arpt, SK, CA",2025-11-17T02:00:00Z,2025-11-16 20:00:00,MVFR,-2,-2,90,5,0,3,1012.6,METAR CYEN 170200Z AUTO 09005KT 3SM BR BKN170 M02/M02 A2990 RMK SLP158,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Estevan Airport,49.2103004456,-102.966003418,CA,CA-SK
CYEN,"Estevan Arpt, SK, CA",2025-11-17T03:08:00Z,2025-11-16 21:08:00,MVFR,-1,-2,80,7,0,6,1012.6,SPECI CYEN 170308Z AUTO 08007KT 6SM BR BKN023 M01/M02 A2990 RMK SLP156,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Estevan Airport,49.2103004456,-102.966003418,CA,CA-SK
CYEN,"Estevan Arpt, SK, CA",2025-11-17T04:00:00Z,2025-11-16 22:00:00,MVFR,-1,-2,90,8,0,9,1012.3,METAR CYEN 170400Z AUTO 09008KT 9SM BKN027 M01/M02 A2989 RMK SLP153,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Estevan Airport,49.2103004456,-102.966003418,CA,CA-SK
CYER,"Ft Severn Arpt, ON, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,MVFR,-10,-12,280,11,17,9,1010.2,METAR CYER 170200Z AUTO 28011G17KT 9SM OVC012 M10/M12 A2983 RMK SLP104,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Fort Severn Airport,56.018902,-87.676102,CA,CA-ON
CYER,"Ft Severn Arpt, ON, CA",2025-11-17T03:10:00Z,2025-11-16 22:10:00,VFR,-10,-12,280,10,15,9,1009.9,SPECI CYER 170310Z AUTO 28010G15KT 9SM SCT020 OVC050 M10/M12 A2982 RMK SLP103,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Fort Severn Airport,56.018902,-87.676102,CA,CA-ON
CYER,"Ft Severn Arpt, ON, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,VFR,-11,-12,270,9,15,9,1010.2,METAR CYER 170400Z AUTO 27009G15KT 9SM FEW050 BKN240 M11/M12 A2983 RMK SLP104,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Fort Severn Airport,56.018902,-87.676102,CA,CA-ON
CYET,"Edson Arpt, AB, CA",2025-11-17T02:00:00Z,2025-11-16 19:00:00,VFR,-6,-6,260,5,0,9,999.4,METAR CYET 170200Z AUTO 26005KT 9SM CLR M06/M06 A2951 RMK SLP045,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Edson Airport,53.578899383499994,-116.464996338,CA,CA-AB
CYET,"Edson Arpt, AB, CA",2025-11-17T03:00:00Z,2025-11-16 20:00:00,VFR,-7,-8,290,5,0,9,999.1,METAR CYET 170300Z AUTO 29005KT 9SM FEW240 M07/M08 A2950 RMK SLP047,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Edson Airport,53.578899383499994,-116.464996338,CA,CA-AB
CYET,"Edson Arpt, AB, CA",2025-11-17T04:00:00Z,2025-11-16 21:00:00,VFR,-7,-7,280,2,0,9,998.7,METAR CYET 170400Z AUTO 28002KT 9SM CLR M07/M07 A2949 RMK SLP041,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Edson Airport,53.578899383499994,-116.464996338,CA,CA-AB
CYEV,"Inuvik/Zubko Arpt, NT, CA",2025-11-17T02:10:00Z,2025-11-16 19:10:00,MVFR,-20,-23,70,4,0,15,1012.6,SPECI CYEV 170210Z 07004KT 15SM -SN FEW007 OVC021 M20/M23 A2990 RMK ST1SC7 SLP138,2025-11-17T02:16:12Z,2025-11-16T21:16:12Z,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CA,CA-NT
CYEV,"Inuvik/Zubko Arpt, NT, CA",2025-11-17T03:00:00Z,2025-11-16 20:00:00,MVFR,-19,-22,80,4,0,15,1012.3,METAR CYEV 170300Z 08004KT 010V100 15SM -SN FEW007 OVC028 M19/M22 A2989 RMK ST1SC7 SLP133,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CA,CA-NT
CYEV,"Inuvik/Zubko Arpt, NT, CA",2025-11-17T04:00:00Z,2025-11-16 21:00:00,VFR,-19,-22,80,7,0,15,1011.6,METAR CYEV 170400Z 08007KT 15SM -SN FEW007 OVC037 M19/M22 A2987 RMK ST1SC7 SLP125,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CA,CA-NT
CYFB,"Iqaluit Arpt, NU, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,VFR,0,-6,80,18,24,15,1018,METAR CYFB 170200Z 08018G24KT 15SM FEW052 BKN240 M00/M06 A3006 RMK SC2CI5 SLP184,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Iqaluit Airport,63.756402,-68.555801,CA,CA-NU
CYFB,"Iqaluit Arpt, NU, CA",2025-11-17T03:00:00Z,2025-11-16 22:00:00,VFR,0,-6,100,17,26,15,1017.7,METAR CYFB 170300Z 10017G26KT 15SM FEW048 BKN240 00/M06 A3005 RMK SC2CI5 SLP181,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Iqaluit Airport,63.756402,-68.555801,CA,CA-NU
CYFB,"Iqaluit Arpt, NU, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,VFR,0,-5,150,12,21,15,1017.7,METAR CYFB 170400Z 15012G21KT 090V160 15SM FEW047 BKN240 00/M05 A3005 RMK SC2CI4 SLP182,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Iqaluit Airport,63.756402,-68.555801,CA,CA-NU
CYFC,"Fredericton Intl, NB, CA",2025-11-17T02:02:00Z,2025-11-16 22:02:00,MVFR,2,2,280,5,0,6,979.1,SPECI CYFC 170202Z AUTO 28005KT 6SM -RA BR OVC012 02/02 A2891 RMK SLP792,2025-11-17T02:16:12Z,2025-11-16T21:16:12Z,Fredericton Airport,45.868900299072266,-66.537200927734375,CA,CA-NB
CYFC,"Fredericton Intl, NB, CA",2025-11-17T03:14:00Z,2025-11-16 23:14:00,IFR,2,1,260,7,0,1.5,978.7,SPECI CYFC 170314Z AUTO 26007KT 240V300 1 1/2SM -RA BR FEW006 OVC012 02/01 A2890 RMK SLP789,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Fredericton Airport,45.868900299072266,-66.537200927734375,CA,CA-NB
CYFC,"Fredericton Intl, NB, CA",2025-11-17T04:00:00Z,2025-11-17 00:00:00,IFR,1,1,280,8,15,1.5,978.4,METAR CYFC 170400Z AUTO 28008G15KT 1 1/2SM -RA BR OVC014 01/01 A2889 RMK SLP785,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Fredericton Airport,45.868900299072266,-66.537200927734375,CA,CA-NB
CYFS,"Fort Simpson Arpt, NT, CA",2025-11-17T02:00:00Z,2025-11-16 19:00:00,IFR,-9,-10,VAR,2,0,15,1010.9,METAR CYFS 170200Z VRB02KT 15SM -SN OVC007 M09/M10 A2985 RMK ST8 SLP125,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Fort Simpson Airport,61.76020050048828,-121.23699951171876,CA,CA-NT
CYFS,"Fort Simpson Arpt, NT, CA",2025-11-17T03:13:00Z,2025-11-16 20:13:00,MVFR,-8,-9,VAR,2,0,15,1010.6,SPECI CYFS 170313Z VRB02KT 15SM SCT009 OVC017 M08/M09 A2984 RMK ST4SC4 CIG VRB 017-022 SLP123,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Fort Simpson Airport,61.76020050048828,-121.23699951171876,CA,CA-NT
CYFS,"Fort Simpson Arpt, NT, CA",2025-11-17T04:00:00Z,2025-11-16 21:00:00,MVFR,-8,-9,110,3,0,15,1010.6,METAR CYFS 170400Z 11003KT 040V170 15SM FEW008 OVC018 M08/M09 A2984 RMK ST1SC7 CIG VRB 018-024 SLP122,2025-11-17T04:08:33Z,2025-11-16T23:08:33Z,Fort Simpson Airport,61.76020050048828,-121.23699951171876,CA,CA-NT
CYGK,"Kingston Arpt, ON, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,VFR,0,-7,320,13,20,15,1000.4,METAR CYGK 170200Z 32013G20KT 15SM BKN040 OVC160 00/M07 A2954 RMK SC6AC2 SLP007,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Kingston Norman Rogers Airport,44.2253,-76.596901,CA,CA-ON
CYGK,"Kingston Arpt, ON, CA",2025-11-17T03:28:00Z,2025-11-16 22:28:00,VFR,0,-7,300,11,21,15,1000.8,SPECI CYGK 170328Z 30011G21KT 15SM -SN OVC038 M00/M07 A2955 RMK SC8 SLP013,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Kingston Norman Rogers Airport,44.2253,-76.596901,CA,CA-ON
CYGK,"Kingston Arpt, ON, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,VFR,-1,-7,300,12,19,15,1000.8,METAR CYGK 170400Z 30012G19KT 15SM -SN OVC038 M01/M07 A2955 RMK SC8 LAST STFD OBS/ NXT 171100Z SLP012,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Kingston Norman Rogers Airport,44.2253,-76.596901,CA,CA-ON
CYGL,"La Grande Riviere Arpt, QC, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,IFR,-1,-1,360,2,0,15,996,METAR CYGL 170200Z 36002KT 15SM BKN005 BKN026 OVC055 M01/M01 A2941 RMK SF5SC2SC1 SLP975,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CA,CA-QC
CYGL,"La Grande Riviere Arpt, QC, CA",2025-11-17T03:28:00Z,2025-11-16 22:28:00,LIFR,-2,-2,330,3,0,12,996.4,SPECI CYGL 170328Z 33003KT 12SM BKN002 BKN015 OVC060 M02/M02 A2942 RMK SF5SC1SC2 SLP977,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CA,CA-QC
CYGL,"La Grande Riviere Arpt, QC, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,LIFR,-3,-3,VAR,2,0,15,996.4,METAR CYGL 170400Z VRB02KT 15SM BKN002 BKN015 OVC050 M03/M03 A2942 RMK SF5SC1SC2 SLP977,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CA,CA-QC
CYGP,"Gaspé Arpt, QC, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,MVFR,4,3,80,19,26,4,986.5,METAR CYGP 170200Z 08019G26KT 4SM -RA OVC010 04/03 A2913 RMK SC8 SLP869,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,CA,CA-QC
CYGP,"Gaspé Arpt, QC, CA",2025-11-17T03:00:00Z,2025-11-16 22:00:00,MVFR,3,2,80,17,25,3,985.9,METAR CYGP 170300Z 08017G25KT 3SM RA BR SCT007 OVC010 03/02 A2911 RMK RA1ST2NS5 SLP862,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,CA,CA-QC
CYGP,"Gaspé Arpt, QC, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,MVFR,2,1,70,9,16,3,984.8,METAR CYGP 170400Z 07009G16KT 3SM RA FEW005 OVC010 02/01 A2908 RMK RA1ST1NS6 SLP852,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,CA,CA-QC
CYGR,"Îles de la Madeleine Arpt, QC, CA",2025-11-17T02:00:00Z,2025-11-16 22:00:00,MVFR,7,6,110,32,42,15,980.8,METAR CYGR 170200Z 11032G42KT 15SM OVC011 07/06 A2896 RMK SC8 SLP810 DENSITY ALT 300FT,2025-11-17T02:16:12Z,2025-11-16T21:16:12Z,Îles-de-la-Madeleine Airport,47.425242,-61.778612,CA,CA-QC
CYGR,"Îles de la Madeleine Arpt, QC, CA",2025-11-17T03:00:00Z,2025-11-16 23:00:00,IFR,7,7,110,28,38,8,980.1,METAR CYGR 170300Z 11028G38KT 8SM -RA OVC009 07/07 A2894 RMK SC8 LAST STFD OBS/NEXT 171000Z SLP801 DENSITY ALT 300FT,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Îles-de-la-Madeleine Airport,47.425242,-61.778612,CA,CA-QC
CYGV,"Havre St Pierre Arpt, QC, CA",2025-11-17T02:11:00Z,2025-11-16 21:11:00,VFR,2,1,60,12,17,9,992,SPECI CYGV 170211Z AUTO 06012G17KT 9SM -RA FEW018 SCT026 BKN033 OVC083 02/01 A2929 RMK SLP922,2025-11-17T02:16:12Z,2025-11-16T21:16:12Z,Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC
CYGV,"Havre St Pierre Arpt, QC, CA",2025-11-17T03:08:00Z,2025-11-16 22:08:00,VFR,2,1,60,16,22,9,990.6,SPECI CYGV 170308Z AUTO 06016G22KT 9SM FEW014 SCT031 BKN038 OVC076 02/01 A2925 RMK SLP910,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC
CYGV,"Havre St Pierre Arpt, QC, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,MVFR,2,1,60,16,21,9,989.9,METAR CYGV 170400Z AUTO 06016G21KT 9SM -RA BKN016 OVC026 02/01 A2923 RMK SLP901,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,VFR,-2,-2,40,5,0,9,998.4,METAR CYGW 170200Z AUTO 04005KT 9SM CLR M02/M02 A2948 RMK SLP986,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-11-17T03:00:00Z,2025-11-16 22:00:00,MVFR,-2,-2,70,4,0,9,998.7,METAR CYGW 170300Z AUTO 07004KT 9SM OVC015 M02/M02 A2949 RMK SLP989,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,VFR,-3,-3,130,3,0,9,998.7,METAR CYGW 170400Z AUTO 13003KT 9SM SCT013 BKN066 M03/M03 A2949 RMK SLP990,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYHD,"Dryden Rgnl, ON, CA",2025-11-17T02:00:00Z,2025-11-16 20:00:00,VFR,-5,-11,290,5,0,9,1015,METAR CYHD 170200Z AUTO 29005KT 9SM FEW250 M05/M11 A2997 RMK SLP178,2025-11-17T02:16:12Z,2025-11-16T21:16:12Z,Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON
CYHD,"Dryden Rgnl, ON, CA",2025-11-17T03:00:00Z,2025-11-16 21:00:00,VFR,-6,-11,280,6,0,9,1015.3,METAR CYHD 170300Z AUTO 28006KT 9SM FEW250 M06/M11 A2998 RMK SLP181,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON
CYHD,"Dryden Rgnl, ON, CA",2025-11-17T04:00:00Z,2025-11-16 22:00:00,VFR,-6,-12,280,5,0,9,1015.3,METAR CYHD 170400Z AUTO 28005KT 9SM CLR M06/M12 A2998 RMK SLP183,2025-11-17T04:08:33Z,2025-11-16T23:08:33Z,Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON
CYHE,"Hope Rgnl Airpark, BC, CA",2025-11-17T02:00:00Z,2025-11-16 18:00:00,MVFR,9,9,90,5,0,9,1000.1,METAR CYHE 170200Z AUTO 09005KT 9SM OVC027 09/09 A2953 RMK ICE MISG SLP004,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHE,"Hope Rgnl Airpark, BC, CA",2025-11-17T03:25:00Z,2025-11-16 19:25:00,MVFR,9,9,80,3,0,9,1000.4,SPECI CYHE 170325Z AUTO 08003KT 9SM BKN020 OVC035 09/09 A2954 RMK ICE MISG SLP006,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHE,"Hope Rgnl Airpark, BC, CA",2025-11-17T04:00:00Z,2025-11-16 20:00:00,MVFR,9,9,80,4,0,9,1000.4,METAR CYHE 170400Z AUTO 08004KT 9SM BKN022 OVC033 09/09 A2954 RMK ICE MISG SLP007,2025-11-17T04:08:33Z,2025-11-16T23:08:33Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHK,"Gjoa Haven Arpt, NU, CA",2025-11-17T02:00:00Z,2025-11-16 19:00:00,VFR,-5,-6,130,13,0,9,1018,METAR CYHK 170200Z AUTO 13013KT 9SM SCT055 SCT160 M05/M06 A3006 RMK SLP187,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Gjoa Haven Airport,68.635597,-95.849701,CA,CA-NU
CYHK,"Gjoa Haven Arpt, NU, CA",2025-11-17T03:00:00Z,2025-11-16 20:00:00,VFR,-4,-5,130,10,0,9,1018.4,METAR CYHK 170300Z AUTO 13010KT 9SM SCT060 BKN077 OVC097 M04/M05 A3007 RMK SLP191,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Gjoa Haven Airport,68.635597,-95.849701,CA,CA-NU
CYHK,"Gjoa Haven Arpt, NU, CA",2025-11-17T04:00:00Z,2025-11-16 21:00:00,VFR,-4,-5,130,9,0,9,1018.7,METAR CYHK 170400Z AUTO 13009KT 9SM FEW081 OVC100 M04/M05 A3008 RMK SLP194,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,Gjoa Haven Airport,68.635597,-95.849701,CA,CA-NU
CYHM,"Hamilton/Munro Intl, ON, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,VFR,0,-3,260,9,0,15,1005.5,METAR CYHM 170200Z 26009KT 15SM -SN OVC052 00/M03 A2969 RMK SC8 SLP064,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,CA,CA-ON
CYHM,"Hamilton/Munro Intl, ON, CA",2025-11-17T03:00:00Z,2025-11-16 22:00:00,MVFR,0,-3,280,8,0,15,1005.5,METAR CYHM 170300Z 28008KT 15SM -SN OVC025 00/M03 A2969 RMK SC8 SLP065,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,CA,CA-ON
CYHM,"Hamilton/Munro Intl, ON, CA",2025-11-17T04:00:00Z,2025-11-16 23:00:00,MVFR,1,-3,280,10,0,NA,1005.5,METAR CYHM 170400Z 28010KT 230V300 10SM -SN OVC019 01/M03 A2969 RMK SC8 SLP065,2025-11-17T04:08:34Z,2025-11-16T23:08:34Z,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,CA,CA-ON
CYHU,"Montreal/St Hubert, QC, CA",2025-11-17T02:00:00Z,2025-11-16 21:00:00,MVFR,0,-2,280,11,19,3,992.3,METAR CYHU 170200Z AUTO 28011G19KT 3SM -SN FEW015 BKN026 OVC041 M00/M02 A2930 RMK SLP926,2025-11-17T02:16:12Z,2025-11-16T21:16:12Z,Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,CA,CA-QC
CYHU,"Montreal/St Hubert, QC, CA",2025-11-17T03:20:00Z,2025-11-16 22:20:00,MVFR,-1,-2,280,11,18,3,992.6,SPECI CYHU 170320Z AUTO 28011G18KT 3SM -SN BKN012 OVC022 M01/M02 A2931 RMK SLP930,2025-11-17T03:33:04Z,2025-11-16T22:33:04Z,Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,CA,CA-QC
CYHU,"Montreal/St Hubert, QC, CA",2025-11-17T04:06:00Z,2025-11-16 23:06:00,MVFR,-1,-3,280,14,22,3,993,SPECI CYHU 170406Z AUTO 28014G22KT 3SM -SN SCT014 OVC026 M01/M03 A2932 RMK SLP931,2025-11-17T04:08:33Z,2025-11-16T23:08:33Z,Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,CA,CA-QC
CYHY,"Hay River/Carter Arpt, NT, CA",2025-11-17T02:00:00Z,2025-11-16 19:00:00,VFR,-11,-13,110,11,0,15,1013,METAR CYHY 170200Z 11011KT 15SM SCT130 BKN170 M11/M13 A2991 RMK AC3AC2 SLP146,2025-11-17T02:16:13Z,2025-11-16T21:16:13Z,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,CA,CA-NT
